uid,name,district,province
LavpYVqWHAr,nw Mushindamo Rural Health Centre,Mushindano,Northwestern
caOIZN6tarh,nw Mututubanya Health Post,Mushindano,Northwestern
zHTrg9Dl6Ll,nw Shafilundu Health Post,Mushindano,Northwestern
KreT2NQUmQ3,nw St Dorothy Rural Health Centre,Mushindano,Northwestern
XoFFSpoUd2o,nw Chibwika Rural Health Centre,Mwinilunga,Northwestern
aI9U7utdOeN,nw Chisengisengi Rural Health Centre,Mwinilunga,Northwestern
eElfVtrs37K,nw Chiwoma Rural Health Centre,Mwinilunga,Northwestern
wfPVQ3EU7ak,nw Kakoma Rural Health Centre,Mwinilunga,Northwestern
K9JnjTACsSd,nw Kamapanda Rural Health Centre,Mwinilunga,Northwestern
KSZLySvh3KE,nw Kampemba Health Post,Mwinilunga,Northwestern
MCfTj5ikcGz,nw Kanyama Rural Health Centre,Mwinilunga,Northwestern
zS4uwupyw0r,nw Kanyikezhi Health Post,Mwinilunga,Northwestern
OYV8ReM2rgX,nw Kanzenzi Health Post,Mwinilunga,Northwestern
pVaLUXaeVEg,nw Kapundu Rural Health Centre,Mwinilunga,Northwestern
cR0gU4axM1X,nw Katuyola Rural Health Centre,Mwinilunga,Northwestern
yLXfudMkivb,nw Kawiko Rural Health Post,Mwinilunga,Northwestern
QoW1BuMCALT,nw Kazozu Rural Health Centre,Mwinilunga,Northwestern
a92501g2xjD,nw Lumwana West Rural Health Centre,Mwinilunga,Northwestern
sXVrKFdHCrR,nw Luwi Mission Hospital,Mwinilunga,Northwestern
xHJkEL1IpKj,nw Lwawu Rural Health Centre,Mwinilunga,Northwestern
xb7DsBlhSlk,nw Minyanya Rural Health Centre,Mwinilunga,Northwestern
uzFNW2MRfBg,nw Musangila Rural Health Centre,Mwinilunga,Northwestern
VThmWjB6xR2,nw Mwinilunga District Hospital,Mwinilunga,Northwestern
JSlMPuILAJ5,nw Mwinilunga Hospital Affiliated Health Centre,Mwinilunga,Northwestern
qsyNNRAUTxJ,nw Nsweta Health Post,Mwinilunga,Northwestern
SGdWnMShcVg,nw Ntambu Hospital Affiliated Health Center,Mwinilunga,Northwestern
lvXG6cbJC2q,nw Ntambu Sachitolu Health Post,Mwinilunga,Northwestern
bNacp1a6w8j,nw Nyangombe Bible School Health Post,Mwinilunga,Northwestern
p5w8un7wW0i,nw Nyangombe Rural Health Centre,Mwinilunga,Northwestern
T0rF2xVu1J6,nw Sailunga Rural Health Centre,Mwinilunga,Northwestern
oF0waYeL4C5,nw Sakapoti Health Post,Mwinilunga,Northwestern
H6uJRLh49Ak,nw Tom-Ilunga Rural Health Centre,Mwinilunga,Northwestern
nfrEL8NUlmF,nw Chikwa Medic,Solwezi,Northwestern
LPFhLKpUOHV,nw Hill Top Private Hospital,Solwezi,Northwestern
gIyiAYM3Hjj,nw Kabwela Rural Health Centre,Solwezi,Northwestern
AxVII3nfH6q,nw Kainamfumu Health Post,Solwezi,Northwestern
qgnwBqF4pxw,nw Kakombe Rural Health Centre,Solwezi,Northwestern
lJUdENsBwiT,nw Kamitonte Rural Health Centre,Solwezi,Northwestern
ITHtwcEW7Qb,nw Kandundu Urban Health Centre,Solwezi,Northwestern
hlEdwg6ovj1,nw Kapijimpanga Rural Health Centre,Solwezi,Northwestern
Z0q8IHMsdWJ,nw Katandano Zambia National Service Rural Health Centre,Solwezi,Northwestern
OsZmz37lFkH,nw Kazhiba Rural Health Centre,Solwezi,Northwestern
MaYQbG5PsX7,nw Kazomba Urban Health Centre,Solwezi,Northwestern
N3DeO5mT6hu,nw Kimasala Urban Health Centre,Solwezi,Northwestern
gjvrU8t2pEQ,nw Kimiteto Rural Health Centre,Solwezi,Northwestern
TpWPnuYswzF,nw Kimputubwanga Health Post,Solwezi,Northwestern
EvKIa5cvlNb,nw Kisalala Rural Health Centre,Solwezi,Northwestern
jtlSZ2MNat9,nw Kivuku Health Post,Solwezi,Northwestern
XD7pkBUtvR4,nw Kyakufuma Rural Health Centre,Solwezi,Northwestern
cbGtqz6YfXN,nw Mapopo Health Post,Solwezi,Northwestern
lBfebiwuHez,nw Marybegg Kansashi Hospital,Solwezi,Northwestern
QXM8ixPjXi1,nw Mbonge Rural Health Centre,Solwezi,Northwestern
bpgjeObpMzv,nw Mitukutuku Rural Health Centre,Solwezi,Northwestern
DSUc9O7KJRE,nw Mulenga Rural Health Centre,Solwezi,Northwestern
RyaEsOFLUEs,nw Mushitala Urban Health Centre,Solwezi,Northwestern
uKPLnbbE4Qc,nw Muzabula Health Post,Solwezi,Northwestern
sMibLN8qH1J,nw Prisons Urban Health Centre,Solwezi,Northwestern
Kn481LCXePr,nw Saint Johns Medical Center,Solwezi,Northwestern
bzD22nQQ9Wm,nw Sandangombe Health Post,Solwezi,Northwestern
jEqxdjlRwJo,nw Solwezi Airport Clinic UHC,Solwezi,Northwestern
raXMUqmC3Jq,nw Solwezi General Hospital,Solwezi,Northwestern
jvD5Dg98vnv,nw Solwezi Hospital Affiliated Health Centre,Solwezi,Northwestern
zI5CoQO2qld,nw Solwezi Medical Centre,Solwezi,Northwestern
dFeyfIAfW1c,nw Solwezi TT College Urban Health Centre,Solwezi,Northwestern
AN2wnW6xjsT,nw Solwezi Urban Health Centre,Solwezi,Northwestern
H1dLl6Fd6lf,nw St Francis Rural Health Centre,Solwezi,Northwestern
iGbSxfG3qtG,nw Weighbridge Urban Health Centre,Solwezi,Northwestern
T1rbgmiV3Zu,nw Wisdom Health Post,Solwezi,Northwestern
bciwKH5w85F,nw Zambia Army Clinic,Solwezi,Northwestern
AHoTlcGmxoM,nw Zambia Compound Urban Health Centre,Solwezi,Northwestern
vvLh9UYFlyc,nw Zangamenu Urban Health Centre,Solwezi,Northwestern
DjwVqCYDdqt,nw Chilenga Rural Health Centre,Zambezi,Northwestern
gr9Pry39C62,nw Chinyamalitapi Rural Health Centre,Zambezi,Northwestern
uN0XH2YSixW,nw Chinyingi Rural Health Centre,Zambezi,Northwestern
t7jjVuBcl1g,nw Chitokoloki Hospital Affiliated Health Centre,Zambezi,Northwestern
TeD2u3hV7gi,nw Chitokoloki Mission Hospital,Zambezi,Northwestern
RoUFzVUC2ky,nw Chizozu Health Post,Zambezi,Northwestern
H93TOfqGyZu,nw Dipalata Rural Health Centre,Zambezi,Northwestern
MH0VYibamn5,nw Kakeki Health Post,Zambezi,Northwestern
DkuGsBzXAJX,nw Kalwilo Health Post,Zambezi,Northwestern
COmbpGUh7Da,nw Kamakala Health Post,Zambezi,Northwestern
AqM4VwNMbse,nw Kangulunga Health Post,Zambezi,Northwestern
J41EUWSnqa0,nw Kasesi Health Post,Zambezi,Northwestern
G7MNHyTqVfm,nw Kayenge Health Post,Zambezi,Northwestern
OhxeVLZPsYM,nw Kayilamba Health Post,Zambezi,Northwestern
hNaSadYJaf8,nw Kayimba Health Post,Zambezi,Northwestern
J18AXMshJcn,nw Kucheka Rural Health Centre,Zambezi,Northwestern
ve7YDvIU1F9,nw Lunkunyi Health Post,Zambezi,Northwestern
bUU2CElW2xk,nw Lwatembo Health Post,Zambezi,Northwestern
EQAPJPoHXmE,nw Lwatembo West Health Post,Zambezi,Northwestern
dES8x9MxepS,nw Lwitadi Health Post,Zambezi,Northwestern
L3kz3RVbOqj,nw Matondo Health Post,Zambezi,Northwestern
ZabmcGjWbq9,nw Mize Rural Health Centre,Zambezi,Northwestern
M6uRNt8CK8n,nw Mpidi Rural Health Centre,Zambezi,Northwestern
GdOZsLPzNkS,nw Mukandakunda Rural Health Centre,Zambezi,Northwestern
jYNqX2q3IRz,nw Mukongu Health Post,Zambezi,Northwestern
F98enZhWdli,nw Muyembe Health Post,Zambezi,Northwestern
OUtihNK8kKw,nw Nyachikayi Health Post,Zambezi,Northwestern
pxum5vYKwSb,nw Nyakulenga Rural Health Centre,Zambezi,Northwestern
mLCzkb4h0mE,nw Nyawanda Health Post,Zambezi,Northwestern
DZmCQ2fmh5h,nw Nyilamba Health Post,Zambezi,Northwestern
myuIjcR0Kmj,nw Sakayi Health Post,Zambezi,Northwestern
IO5dKvd0Jdl,nw Zambezi District Hospital,Zambezi,Northwestern
BIm6Hyh8YH6,nw Zambezi District Hospital Affiliated Health Centre,Zambezi,Northwestern
XkPEetejKyJ,so Cheeba Rural Health Centre,Chikankata,Southern
A57eyG0hRoW,so Chikani Health Post,Chikankata,Southern
HKGbm67lZ1L,so Chikankata Hospital Affiliated Health Centre,Chikankata,Southern
f1xJ7qGnaGx,so Chikankata Mission Hospital,Chikankata,Southern
fKZymAVHWBG,so Chikokomene Rural Health Centre,Chikankata,Southern
dQD7jYj69VW,so Chikombola Rural Health Centre,Chikankata,Southern
GLvDFPJKCQJ,so Chilileka East Health Post,Chikankata,Southern
Bo2gEFPfQvZ,so Chilileka East Health Post xxx,Chikankata,Southern
CpjunN2mmui,so Hapiku Health Post,Chikankata,Southern
KlHmR1WcW0Z,so Kaabo Health Post,Chikankata,Southern
fAd5i7RMcis,so Kafue Gorge Hospital,Chikankata,Southern
NaBgqIAsI4M,so Kafue Gorge Hospital Affiliated Health Centre,Chikankata,Southern
lmzWGRQEBkO,so Majoru Clinic,Chikankata,Southern
eu0NUJTJsZ8,so Manyonyo Health Post,Chikankata,Southern
NPYQrdxNl8X,so Moobe Rural Health Centre,Chikankata,Southern
zII5PvhboYM,so Mubuyu Health Post,Chikankata,Southern
XDhsAwVkgIF,so Nadezwe Rural Health Centre,Chikankata,Southern
W1afG2HiXfA,so Naluama Rural Health Centre,Chikankata,Southern
RlFzdd1FsaN,so Nameembo Rural Health Centre,Chikankata,Southern
A2QHFHRitAX,so Nanduba Health Post,Chikankata,Southern
Vq9tSn2zfg8,so Nansenga Rural Health Centre,Chikankata,Southern
T0BsU2pEWIr,so Riverside Farm Rural Health Centre,Chikankata,Southern
yG9vuFejxE0,so Simwaambwa Health Post,Chikankata,Southern
izAL9pJZgnW,so Teranova Farm Health Centre,Chikankata,Southern
Oaz5EyGBe3H,so Batoka Rural Health Centre,Choma,Southern
TBzAeiIeDfP,so Chilalantambo Health Post,Choma,Southern
kXlCWC5B5Wd,so Choma General Hospital,Choma,Southern
ienlCzvl2iJ,so Choma Hospital Affiliated Health Centre,Choma,Southern
JoJVE14XdQ0,so Choma Secondary School Health Post,Choma,Southern
wCkoO4v9meE,so Harmony Health Post,Choma,Southern
oxTMI9ECweJ,so Kabanga Health Post (Choma),Choma,Southern
E1xnSAXgBeL,so Kabanze Health Centre,Choma,Southern
tBW5fhJco8L,so Kamwanu Rural Health Centre,Choma,Southern
AzIHo0mvBUU,so Macha Hospital Affiliated Health Centre,Choma,Southern
mjZaRNREzS4,so Macha Mission Hospital,Choma,Southern
iHobu47LvgP,so Mangunza Rural Health Centre,Choma,Southern
QjXzIR152Ls,so Mapanza Rural Health Centre,Choma,Southern
D1N2W9cuejz,so Masuku Mines Terminal Rural Health Centre,Choma,Southern
vZ6czuNO2PJ,so Masuku Rural Health Centre,Choma,Southern
qIyD0YU5YvR,so Mbabala Rural Health Centre,Choma,Southern
I5SYapWW1JR,so Mochipapa Rural Health Centre,Choma,Southern
aJdYd5SyRGW,so Nakempa Rural Health Centre,Choma,Southern
TEUtSmhvlOq,so Nalituba Health Post,Choma,Southern
KVs5kcSd560,so Nalube Health Post,Choma,Southern
LSZH3i1mAiN,so Njase Rural Health Centre,Choma,Southern
KT1RH4EdlBI,so Pangwe Rural Health Centre,Choma,Southern
rcn3BD1pNZr,so Popota Rural Health Centre,Choma,Southern
EmH5xCe24C6,so Prisons Urban Health Centre,Choma,Southern
YqE0PMRoOlE,so Railway Surgery Urban Health Centre,Choma,Southern
sAM2AAptyKe,so Shampande Urban Health Centre,Choma,Southern
eSFHvh3W8pp,So Siankope Rural Health Centre,Choma,Southern
sv70lK93tAc,so Siasikabole Health Post,Choma,Southern
PWXK4xVWXc3,so Sibanyati Rural Health Centre,Choma,Southern
V7RWSsamwJ7,so Sikalongo Rural Health Centre,Choma,Southern
r98Cxmaf0uD,so Simakutu Rural Health Centre,Choma,Southern
tOfZ7LwgCz5,so Simaubi Rural Health Centre,Choma,Southern
fZFmDbIPS3U,so Simeno Health Post,Choma,Southern
UDUxLH0C6Oz,so Simukanka Health Post,Choma,Southern
XgdTVmz3Rw1,so Zambia National Service Rural Health Centre,Choma,Southern
HKAnWHgqq0S,so Bbondo Rural Health Centre,Gwembe,Southern
QX3qyTKTUXY,so Chabbobboma Rural Health Centre,Gwembe,Southern
AnKkYWpdA4N,so Chipepo Rural Health Centre,Gwembe,Southern
Ozn9oiMmXWO,so Chisanga Health Post,Gwembe,Southern
HMNnexCVrQG,so Gulumunyanga Health Post,Gwembe,Southern
g8hYgwBdKhZ,so Gwembe District Hospital,Gwembe,Southern
PHDccE2PbF9,so Gwembe Hospital Affiliated Health Centre,Gwembe,Southern
Y5biOpmM5L9,so Hamatuba Health Post,Gwembe,Southern
pipjgPX6vDX,so Kalelezyi Health Post,Gwembe,Southern
f52Z7q4SprN,so Lukonde Rural Health Centre,Gwembe,Southern
Y1CZILy7HgG,so Luumbo Rural Health Centre,Gwembe,Southern
wOuXKB8pWy5,so Makuyu Health Post,Gwembe,Southern
yHv8fsHQLnK,so Munyumbwe Rural Health Centre,Gwembe,Southern
UBKZYEE9Gz2,so Nazikweye Health Post,Gwembe,Southern
S22Y95Ftb6c,so Ntanga Health Post,Gwembe,Southern
pq4T2wmmex5,so Nyanga Chaamwe Rural Health Centre,Gwembe,Southern
Su4QkDf68U4,so Siabbamba Health Post,Gwembe,Southern
PCZ2v4OybwB,so Sinafala Rural Health Centre,Gwembe,Southern
kmt7SvAEimE,so Sompani Health Post,Gwembe,Southern
XCNLPmjzY70,so Bbilili Rural Health Centre,Kalomo,Southern
bPqvMVRyOVL,so Bulyambeba Rural Health Centre,Kalomo,Southern
DFPaPivCZrn,so Chifusa Rural Health Centre,Kalomo,Southern
hwV1VbXkOqK,so Chilala Rural Health Centre,Kalomo,Southern
kOEeaHjgRNY,so Choonga Rural Health Centre,Kalomo,Southern
lKmoRTTOnxl,so Dimbwe Rural Health Centre,Kalomo,Southern
PCtrvKaieYR,so Habulile Rural Health Centre,Kalomo,Southern
OEYsffzI0vZ,so Kalemu Health Post,Kalomo,Southern
TfaDAG7oorz,so Kalomo District Hospital,Kalomo,Southern
S3wUlgFbEst,so Kalomo Urban Clinic,Kalomo,Southern
qg9M5qtP7oK,so Kalonda Rural Health Centre,Kalomo,Southern
ChbO7HQ85R6,so Kanchele Rural Health Centre,Kalomo,Southern
M0rY1DZvbOn,so Kasukwe Health Post,Kalomo,Southern
uNuIZuAzE8v,so Mabombo Health Post,Kalomo,Southern
J0sEvS1CJAg,so Mabuyu Rural Health Post,Kalomo,Southern
VOEw60Tebbx,so Masempela Rural Health Centre,Kalomo,Southern
yM5nSHzVYRI,so Mawaya Urban Health Centre,Kalomo,Southern
hC78fR3VnHx,so Mayoba Rural Health Centre,Kalomo,Southern
IC1kqSDeoVZ,so Mikata Rural Health Post,Kalomo,Southern
ghl3e7jFRf7,so Monde Health Post,Kalomo,Southern
zepoSyEi6BS,so Mubanga Rural Health Centre,Kalomo,Southern
Po1RACjJBBR,so Mukwela Rural Health Centre,Kalomo,Southern
KcW8jusdNPk,so Munkolo Rural Health Centre,Kalomo,Southern
E1n0rRqDuPt,so Munyeke Rural Health Centre,Kalomo,Southern
GN9nk9RceJm,so Nakalombwe Health Post,Kalomo,Southern
BPOmvQJxbzp,so Naluja Rural Health Centre,Kalomo,Southern
WBh069FTUX4,so Nameto Rural Health Centre,Kalomo,Southern
w6CeCdL1Th5,so Namwianga Urban Health Centre,Kalomo,Southern
SYddGUqOc1T,so Nantale Health Post,Kalomo,Southern
WqCOF7fruCK,so Nazilongo Rural Health centre,Kalomo,Southern
KLfLoDaP6ab,so Nkandanzovu Rural Health Centre,Kalomo,Southern
U7xE2U7ZEns,so Rural Resettlment Health Post,Kalomo,Southern
DWXztJ2jvpy,so Siabunkululu Rural Health Centre,Kalomo,Southern
tPQxoC4ouEU,so Siachitema Rural Health Centre,Kalomo,Southern
miezyQ6OCti,so Sikweya Health Post,Kalomo,Southern
Nt3NXlxmED4,so Sipatunyana Rural Health Centre,Kalomo,Southern
v3fw27Yz8oB,so Kabuyu Rural Health Centre,Kazungula,Southern
BXRg3gZQqee,so Katapazi Health Post,Kazungula,Southern
wld7JjuUEoN,so Katombora Health Post,Kazungula,Southern
SstNyFtHAv9,so Kauwe Rural Health Centre,Kazungula,Southern
lPgEA6emAUX,so Kazungula District Hospital,Kazungula,Southern
qz9CvDDkoo1,so Kazungula Health Post,Kazungula,Southern
L0Zq5qCRxrN,so Makunka Rural Health Centre,Kazungula,Southern
tMUkvK5eUWY,so Mambova Rural Health Centre,Kazungula,Southern
WH4ah9yKx7l,so Mandia Health Post,Kazungula,Southern
NgEMPXeHnsM,so Manyemunyemu Health Post,Kazungula,Southern
X1maYvniWos,so Maunga Health Post,Kazungula,Southern
xWQu5Nc5dzF,so Moomba Rural Health Centre,Kazungula,Southern
bUxoFm34dTx,so Mukuni Rural Health Centre,Kazungula,Southern
SAeJkFp7kbH,so Musokotwane Health Post,Kazungula,Southern
SU3bBHSgN7y,so Nanyati Rural Health Centre,Kazungula,Southern
M5Biytn4vGV,so Nguba Health Post,Kazungula,Southern
ZceMmYd8I5G,so Ngwezi Rural Health Centre,Kazungula,Southern
OsojtHgZWcG,so Nyawa Rural Health Centre,Kazungula,Southern
XRrk1mL9rVY,so Sekute Health Post,Kazungula,Southern
GBfMCivoAgV,so Siakasipa Health Post,Kazungula,Southern
lxJYtQQDsxF,so Sikachapa Health Post,Kazungula,Southern
ay9ZRLr8HwG,so Sikaunzwe Rural Health Centre,Kazungula,Southern
tNqFVu3zWPz,so Simango Rural Health Centre,Kazungula,Southern
IzntJx8zd8X,so Sinde Health Post,Kazungula,Southern
dvBNZUC5DCz,so Singwamba Health Post,Kazungula,Southern
LzqomaevHXp,so Singwamba Rural Health Centre,Kazungula,Southern
UysSlaFA6Hg,so Sons of Thunder Health Post,Kazungula,Southern
Ui7NujJNkqU,so Airport Urban Health Centre,Livingstone,Southern
BShuHi9MWfq,so Army School of Ordinance Clinic,Livingstone,Southern
K8JM5OWzhSM,so Boma Urban Health Centre,Livingstone,Southern
SG47Ra2BCQ6,so Chileleko Health Post,Livingstone,Southern
h9D6F709X46,so Chreso Ministries Urban Health Centre,Livingstone,Southern
YDdhwuIHAgP,so DALICE Urban Health Centre,Livingstone,Southern
AbplsEVGrPM,so Dambwa North Health Post,Livingstone,Southern
rK9mbCNFd9v,so Dambwa Site & Service Health Post,Livingstone,Southern
oUhdC9BLToi,so Dental Urban Health Centre,Livingstone,Southern
yf5cQCzxuqP,so Hillcrest Health Post,Livingstone,Southern
AFTl6SE42YV,so Kasiya Health Post,Livingstone,Southern
GZIz3OItQNr,so LIBES Urban Health Centre,Livingstone,Southern
icTWM0OEM5A,so Libuyu Urban Health Centre,Livingstone,Southern
gGl6WgM3qzS,so Linda Urban Health Centre,Livingstone,Southern
YialQ0LbIwu,so Livingstone Central Hospital,Livingstone,Southern
MU1LLXANSkQ,so Mahatma Gandhi Urban Health Centre,Livingstone,Southern
SYlbub5JqvV,so Mahululo Health Post,Livingstone,Southern
TMA4mpwFe36,so Maramba Urban Health Centre,Livingstone,Southern
ESmTGCjd8pv,so Mbita Health Post,Livingstone,Southern
mUNCOzMj8F1,so Mosi O Tunya Urban Health Centre,Livingstone,Southern
R9A6nUIBUB4,so Mulala Health Post,Livingstone,Southern
OZqSbwhlNWd,so Nakatindi Health Centre,Livingstone,Southern
SRjiN5apr8P,so Namatama Health Post,Livingstone,Southern
mFEhmdXBoKd,so Natebe Health Post,Livingstone,Southern
SdUIPgzHO7L,so Nsongwe Health Post,Livingstone,Southern
aKdZsl2Yra6,so Police Urban Health Centre,Livingstone,Southern
A6kk1S24wfa,so Prison Urban Health Centre,Livingstone,Southern
FkpIQ6vxIBj,so Sakubita Health Post,Livingstone,Southern
dDviFyzxWKq,so Sepo Urban Health Centre,Livingstone,Southern
AZcGsI1GkAB,so Simonga Health Post,Livingstone,Southern
jKhrgiXb5T4,so St. Joseph's Hospice,Livingstone,Southern
FxVrT5QHY3H,so Victoria Falls Urban Health Centre,Livingstone,Southern
zSUFqXKW6E4,so ZAF Clinic,Livingstone,Southern
rMfvDkjnfrC,so  Zambia Sugar Hospital,Mazabuka,Southern
tc2yVCdgfss,so Chalimbana Health Post,Mazabuka,Southern
swWh0Ji8l7q,so Chibote Health Post,Mazabuka,Southern
FqO4dLxKNmA,so Chitongo Health Post,Mazabuka,Southern
i5p8i4geyzX,so Chivuna Rural Health Centre,Mazabuka,Southern
hZLexuwuhcN,so Chuula Clinic,Mazabuka,Southern
IrVYqbHULXy,so Delta Health Post,Mazabuka,Southern
ntwZU9IBCri,so Dimba Health Post,Mazabuka,Southern
tM4to1u9Ly9,so Hanjalika Health Centre,Mazabuka,Southern
jpzjYxWN8H4,so Hanzala Rural Health Centre,Mazabuka,Southern
wkKM5lwl49a,so Hillside Health Center Urban,Mazabuka,Southern
MfQxII9iPB8,so Itebe Rural Health Centre,Mazabuka,Southern
RjDAKIgsc01,so Kalama Rural Health Centre,Mazabuka,Southern
peRtufsQ4un,so Kaleya Sugar PLC Clinic,Mazabuka,Southern
jw6cU8iBpUR,so Kaleya Urban Clinic,Mazabuka,Southern
ObwAz2Api2W,so Kangila Health Post,Mazabuka,Southern
RJsYIE6qdqH,so Kaonga Urban Health Centre,Mazabuka,Southern
DcI17MXKUhn,so Kascol Urban Health Centre,Mazabuka,Southern
wDSqkZifrOy,so Konkola Rural Health Centre,Mazabuka,Southern
ZwxwLQugoLe,so Lubombo Rural Health Centre,Mazabuka,Southern
rd06xixCzMw,so Lungwe Health Post,Mazabuka,Southern
EDlEk3pqlg8,so Mabanga Health Post,Mazabuka,Southern
g0HTESMPYVH,so Magoye Rural Health Centre,Mazabuka,Southern
tG7VdImYt05,so Mainza Health Post,Mazabuka,Southern
oEl14bNQHfO,so Makuku Health Post,Mazabuka,Southern
rIW4E5rUUCr,so Manyana Health Post,Mazabuka,Southern
mkBS9S2weO2,so Mazabuka General Hospital,Mazabuka,Southern
eJ47Nfa8YU5,so Mazabuka Hospital Affiliated Health Centre,Mazabuka,Southern
NljZzgwo6a3,so Mazabuka Prisons Health Post,Mazabuka,Southern
g1Ad1kaRuEE,so Mbayamusuma Rural Health Centre,Mazabuka,Southern
kpIjhc4UOJD,so MGM (Ceres) Health Post,Mazabuka,Southern
CU1ZQv6bE1l,so Mugoto Rural Health Centre,Mazabuka,Southern
eKK6mQkh3WC,so Mukuyu Rural Health Centre,Mazabuka,Southern
jIG2oBae1HX,so Munenga Rural Health Centre,Mazabuka,Southern
FZb7h6zI5cR,so Munjile Rural Health Centre,Mazabuka,Southern
Mo46bcaxf8y,so Musangu Health Post,Mazabuka,Southern
jgJKWAe0zEs,so Musikili Health Post,Mazabuka,Southern
pqg0ZNY3DMP,so Musuma Health Post,Mazabuka,Southern
EVdSaN8u2wb,so Mweemba Health Post,Mazabuka,Southern
W0t6lLSt4rQ,so Nachintyombwe Health Post,Mazabuka,Southern
iSrgEeL1bU8,so Nakambala Urban Health Centre,Mazabuka,Southern
sqpZ0HcRwiD,so Namaila Rural Health Centre,Mazabuka,Southern
mfxmOQWmNwf,so Nanga Farm PLC Health Centre,Mazabuka,Southern
dWpoNMsWe3z,so Nanga Rural Health Centre,Mazabuka,Southern
l84UK5nT3Xo,so Nega Nega Rural Health Centre,Mazabuka,Southern
KCgawOL7PSK,so Nkabika Urban Health Centre,Mazabuka,Southern
yRwMpRJS7RX,so Research Station Urban Health Centre,Mazabuka,Southern
nShDIK2WJ99,so Shembwe Health Post,Mazabuka,Southern
K2O4Gl7C43Z,so Shimungalu Health Post,Mazabuka,Southern
WqJJ4zsOjQV,so Siyowi Health Post,Mazabuka,Southern
ilAkk7HwnXw,so Victoria Private Hospital,Mazabuka,Southern
CkjL0dMANJ2,so Banakaila Rural Health Centre,Monze,Southern
NHSSS1Po8cS,so Bbombo Health Post,Monze,Southern
qX5aOxMhPfN,so Bbwantu Health Post,Monze,Southern
s4qbbnaVnjE,so Bweengwa Rural Health Centre,Monze,Southern
LEUc0Guuz7r,so Charles Lwangwa Rural Health Centre,Monze,Southern
XyWsKmjzkFR,so Chibozu Health Post,Monze,Southern
mI19H7iwtQb,so Chikuni OPD Mission Hospital,Monze,Southern
jdEH6bopHOf,so Chipembele Health Post,Monze,Southern
dOTgz6m9Kpg,so Chisekesi Rural Health Centre,Monze,Southern
vz1eGpR53Pu,so Clinic of Hope Private Clinic,Monze,Southern
OIgTOm4iwid,so El Shalom Private Clinic,Monze,Southern
HUSWbDrGFm6,so Hakunkula Rural Health Centre,Monze,Southern
jnoU8HEsHLu,so Hamangaba Rural Health Centre,Monze,Southern
IfZdMeVayxj,so Hamapande Rural Health Centre,Monze,Southern
tzkeB0ltq7Y,so Kanundwa Rural Health Centre,Monze,Southern
UI1dgpPItWb,so Katimba Rural Health Centre,Monze,Southern
LsWdE12aQIe,so Kaumba Health Post,Monze,Southern
NigiDeaEsxb,so Kayola Health Post,Monze,Southern
KahbH3eARaD,so Keemba Rural Health Centre,Monze,Southern
dfYvqpa8c3t,so Luyaba Rural Health Centre (Monze),Monze,Southern
fXGbNZxweuV,so Mahiba Health Post,Monze,Southern
i5Rmaqet1KT,so Malundu Rural Health Centre,Monze,Southern
JypL6gn4pD5,so Manungu Urban Health Centre,Monze,Southern
fcFNTIOcmax,so Monze Mission Hospital,Monze,Southern
asRtFp0K6Hu,so Monze Urban Health Centre,Monze,Southern
UBnsyoez3yF,so Moomba Rural Health Centre (Monze),Monze,Southern
qdYMh5wbzjv,so Moonzwe Rural Health Centre,Monze,Southern
WnpLDCGxFSo,so Mooya Health Post,Monze,Southern
J88SovGZwd5,so Mujika Health Post,Monze,Southern
kgogtgVyjqe,so Mulongalwiri Health Post,Monze,Southern
fv24hTQ7fkc,so Mulumbwa Health Post,Monze,Southern
hJ6eedr7LIA,so Munyubabisi Health Post,Monze,Southern
Z60ZN6HoyK4,so Nadongo Health Post,Monze,Southern
D36Wg3kZ3t5,so Nalocha Health Post,Monze,Southern
Di3mSyql0Jj,so Nalutanda Health Post,Monze,Southern
aIV0iahrEjI,so Namilongwe Health Post,Monze,Southern
gj5s6Z4CJRG,so Nampeyo Rural Health Centre,Monze,Southern
RTsaYvynrKv,so Njolamwanza Rural Health Centre,Monze,Southern
RlM78A7eVhB,so Ntambo Health Post,Monze,Southern
wl4gmj4K1YL,so Nteme Health Post,Monze,Southern
qcXCAXLZiWI,so Rusangu Rural Health Centre,Monze,Southern
tnFnK3iR9zw,so Siatontola Rural Health Centre,Monze,Southern
NiMmJuBo7fn,so St Marys Health Post,Monze,Southern
ACa6vpZuNzf,so ZCA Rural Health Centre,Monze,Southern
H0mgs8eV66k,so Baambwe Rural Health Centre,Namwala,Southern
CyER82Ww0lL,so Busangu Health Post,Namwala,Southern
Ix9nvgZZF2X,so Chitongo Rural Health Centre,Namwala,Southern
CIsLgxbYyD9,so Ichila Rural Health Centre,Namwala,Southern
xpaP2SFFvQt,so Itapa Health Post,Namwala,Southern
fPvdqBR92eL,so Kabanga Health Post (Namwala),Namwala,Southern
BnXSqs5xC3t,so Kabulamwanda Rural Health Centre,Namwala,Southern
F5zqUJS5M5y,so Kantengwa Rural Health Centre,Namwala,Southern
nOz1I8nFlZe,so Kasenga Rural Health Centre (Namwala),Namwala,Southern
SrguourKUz4,so Kazunikalila Health Post,Namwala,Southern
ajAA2PbxM9T,so Maala Rural Health Centre,Namwala,Southern
pB9XCMVczCY,so Makalo Health Post,Namwala,Southern
Ot0fkI2IEwT,so Mandondo Health Post,Namwala,Southern
